datetime,updatedAt,estimationMethod,mix,isEstimated
2026-04-07T05:00:00.000Z,2026-05-10T02:37:41.870Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 570, 'coal': 0, 'wind': 7122, 'solar': 104, 'hydro': 5286, 'gas': 4029, 'oil': 16, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 3092}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2087, 'imports': 2781}}",
2026-04-07T06:00:00.000Z,2026-05-10T02:39:04.898Z,MEASURED,"{'nuclear': 5073, 'geothermal': 0, 'biomass': 573, 'coal': 0, 'wind': 6932, 'solar': 2441, 'hydro': 5675, 'gas': 3582, 'oil': 16, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 2791}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1711, 'imports': 2778}}",
2026-04-07T07:00:00.000Z,2026-05-10T02:39:07.043Z,MEASURED,"{'nuclear': 5005, 'geothermal': 0, 'biomass': 571, 'coal': 0, 'wind': 6443, 'solar': 7321, 'hydro': 3787, 'gas': 3576, 'oil': 16, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 1256}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1420, 'imports': 1802}}",
2026-04-07T08:00:00.000Z,2026-05-10T02:37:35.448Z,MEASURED,"{'nuclear': 5006, 'geothermal': 0, 'biomass': 557, 'coal': 0, 'wind': 6285, 'solar': 11027, 'hydro': 2976, 'gas': 3774, 'oil': 16, 'unknown': 75, 'hydro storage': {'charge': 660, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1977, 'imports': 827}}",
2026-04-07T09:00:00.000Z,2026-05-10T02:37:27.454Z,MEASURED,"{'nuclear': 5004, 'geothermal': 0, 'biomass': 554, 'coal': 0, 'wind': 6031, 'solar': 13523, 'hydro': 2512, 'gas': 3510, 'oil': 16, 'unknown': 72, 'hydro storage': {'charge': 2657, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3379, 'imports': 1865}}",
2026-04-07T10:00:00.000Z,2026-05-17T00:13:42.129Z,MEASURED,"{'nuclear': 5001, 'geothermal': 0, 'biomass': 556, 'coal': 0, 'wind': 5842, 'solar': 14313, 'hydro': 1699, 'gas': 3484, 'oil': 18, 'unknown': 71, 'hydro storage': {'charge': 3028, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3391, 'imports': 1928}}",
2026-04-07T11:00:00.000Z,2026-05-10T02:37:35.448Z,MEASURED,"{'nuclear': 5000, 'geothermal': 0, 'biomass': 561, 'coal': 0, 'wind': 6049, 'solar': 15197, 'hydro': 1458, 'gas': 3384, 'oil': 18, 'unknown': 74, 'hydro storage': {'charge': 3531, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3376, 'imports': 1954}}",
2026-04-07T12:00:00.000Z,2026-05-10T02:39:04.898Z,MEASURED,"{'nuclear': 5000, 'geothermal': 0, 'biomass': 543, 'coal': 0, 'wind': 5785, 'solar': 15230, 'hydro': 1571, 'gas': 3290, 'oil': 16, 'unknown': 75, 'hydro storage': {'charge': 3803, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3327, 'imports': 2021}}",
2026-04-07T13:00:00.000Z,2026-05-10T02:39:09.347Z,MEASURED,"{'nuclear': 5016, 'geothermal': 0, 'biomass': 550, 'coal': 0, 'wind': 5984, 'solar': 14671, 'hydro': 1601, 'gas': 3235, 'oil': 16, 'unknown': 75, 'hydro storage': {'charge': 3877, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3695, 'imports': 2069}}",
2026-04-07T14:00:00.000Z,2026-05-10T02:39:01.404Z,MEASURED,"{'nuclear': 5046, 'geothermal': 0, 'biomass': 563, 'coal': 0, 'wind': 7286, 'solar': 13664, 'hydro': 1965, 'gas': 3378, 'oil': 16, 'unknown': 76, 'hydro storage': {'charge': 3693, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4096, 'imports': 1765}}",
2026-04-07T15:00:00.000Z,2026-05-10T02:39:04.898Z,MEASURED,"{'nuclear': 5077, 'geothermal': 0, 'biomass': 569, 'coal': 0, 'wind': 8563, 'solar': 11692, 'hydro': 2126, 'gas': 3883, 'oil': 16, 'unknown': 83, 'hydro storage': {'charge': 2824, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4226, 'imports': 736}}",
2026-04-07T16:00:00.000Z,2026-05-10T02:37:41.870Z,MEASURED,"{'nuclear': 5105, 'geothermal': 0, 'biomass': 576, 'coal': 0, 'wind': 7945, 'solar': 7308, 'hydro': 4460, 'gas': 5183, 'oil': 20, 'unknown': 85, 'hydro storage': {'charge': None, 'discharge': 401}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4376, 'imports': 0}}",
2026-04-07T17:00:00.000Z,2026-05-10T02:39:04.898Z,MEASURED,"{'nuclear': 5113, 'geothermal': 0, 'biomass': 590, 'coal': 0, 'wind': 7437, 'solar': 2840, 'hydro': 5939, 'gas': 6791, 'oil': 21, 'unknown': 87, 'hydro storage': {'charge': None, 'discharge': 3198}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4132, 'imports': 79}}",
2026-04-07T18:00:00.000Z,2026-05-23T00:11:43.668Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 602, 'coal': 0, 'wind': 7037, 'solar': 487, 'hydro': 7223, 'gas': 7220, 'oil': 26, 'unknown': 89, 'hydro storage': {'charge': None, 'discharge': 3797}, 'battery storage': {'charge': None, 'discharge': 4}, 'flows': {'exports': 2664, 'imports': 687}}",
2026-04-07T19:00:00.000Z,2026-05-10T02:39:12.134Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 595, 'coal': 0, 'wind': 6147, 'solar': 130, 'hydro': 7229, 'gas': 8550, 'oil': 20, 'unknown': 92, 'hydro storage': {'charge': None, 'discharge': 3717}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 1488, 'imports': 855}}",
2026-04-07T20:00:00.000Z,2026-05-10T02:39:12.134Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 602, 'coal': 0, 'wind': 5880, 'solar': 183, 'hydro': 7048, 'gas': 5870, 'oil': 20, 'unknown': 85, 'hydro storage': {'charge': None, 'discharge': 3521}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1029, 'imports': 1485}}",
2026-04-07T21:00:00.000Z,2026-05-10T02:39:07.621Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 598, 'coal': 0, 'wind': 5881, 'solar': 216, 'hydro': 5797, 'gas': 4944, 'oil': 20, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 3225}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 960, 'imports': 846}}",
2026-04-07T22:00:00.000Z,2026-05-17T00:11:52.885Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 611, 'coal': 0, 'wind': 5901, 'solar': 149, 'hydro': 4150, 'gas': 3574, 'oil': 20, 'unknown': 87, 'hydro storage': {'charge': None, 'discharge': 2235}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 272, 'imports': 1884}}",
2026-04-07T23:00:00.000Z,2026-05-17T00:12:10.252Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 607, 'coal': 0, 'wind': 5514, 'solar': 80, 'hydro': 3863, 'gas': 3314, 'oil': 20, 'unknown': 86, 'hydro storage': {'charge': None, 'discharge': 2054}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 130, 'imports': 2166}}",
2026-04-08T00:00:00.000Z,2026-05-17T00:12:14.147Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 596, 'coal': 0, 'wind': 5036, 'solar': 44, 'hydro': 3660, 'gas': 3451, 'oil': 23, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 1596}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 107, 'imports': 1993}}",
2026-04-08T01:00:00.000Z,2026-05-17T00:12:33.417Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 605, 'coal': 0, 'wind': 4644, 'solar': 44, 'hydro': 3761, 'gas': 3440, 'oil': 24, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 1248}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 116, 'imports': 2389}}",
2026-04-08T02:00:00.000Z,2026-05-17T00:13:29.584Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 605, 'coal': 0, 'wind': 4068, 'solar': 29, 'hydro': 4027, 'gas': 3472, 'oil': 22, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 1535}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 157, 'imports': 2223}}",
2026-04-08T03:00:00.000Z,2026-05-17T00:12:51.510Z,MEASURED,"{'nuclear': 5114, 'geothermal': 0, 'biomass': 609, 'coal': 0, 'wind': 3585, 'solar': 16, 'hydro': 4039, 'gas': 3731, 'oil': 20, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 2090}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 94, 'imports': 2390}}",
2026-04-08T04:00:00.000Z,2026-05-17T00:12:14.147Z,MEASURED,"{'nuclear': 5112, 'geothermal': 0, 'biomass': 604, 'coal': 0, 'wind': 3221, 'solar': 16, 'hydro': 5368, 'gas': 4688, 'oil': 20, 'unknown': 81, 'hydro storage': {'charge': None, 'discharge': 2769}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 160, 'imports': 2624}}",
2026-04-08T05:00:00.000Z,2026-05-17T00:13:53.332Z,MEASURED,"{'nuclear': 5104, 'geothermal': 0, 'biomass': 605, 'coal': 0, 'wind': 3146, 'solar': 53, 'hydro': 6832, 'gas': 6295, 'oil': 20, 'unknown': 78, 'hydro storage': {'charge': None, 'discharge': 2952}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 320, 'imports': 3142}}",
2026-04-08T06:00:00.000Z,2026-05-17T00:13:00.864Z,MEASURED,"{'nuclear': 5100, 'geothermal': 0, 'biomass': 601, 'coal': 0, 'wind': 2902, 'solar': 1688, 'hydro': 6897, 'gas': 6834, 'oil': 19, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 3024}, 'battery storage': {'charge': None, 'discharge': 4}, 'flows': {'exports': 533, 'imports': 2806}}",
2026-04-08T07:00:00.000Z,2026-05-17T00:14:15.926Z,MEASURED,"{'nuclear': 5100, 'geothermal': 0, 'biomass': 604, 'coal': 0, 'wind': 2433, 'solar': 6336, 'hydro': 4862, 'gas': 5035, 'oil': 16, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 2140}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 324, 'imports': 3095}}",
2026-04-08T08:00:00.000Z,2026-05-23T00:12:23.580Z,MEASURED,"{'nuclear': 5100, 'geothermal': 0, 'biomass': 583, 'coal': 0, 'wind': 2135, 'solar': 11820, 'hydro': 3156, 'gas': 4085, 'oil': 18, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 960}, 'battery storage': {'charge': None, 'discharge': 3}, 'flows': {'exports': 793, 'imports': 2069}}",
2026-04-08T09:00:00.000Z,2026-05-10T02:37:35.448Z,MEASURED,"{'nuclear': 5098, 'geothermal': 0, 'biomass': 564, 'coal': 0, 'wind': 2397, 'solar': 15316, 'hydro': 2221, 'gas': 4098, 'oil': 20, 'unknown': 77, 'hydro storage': {'charge': 438, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3010, 'imports': 2065}}",
2026-04-08T10:00:00.000Z,2026-05-10T02:39:12.134Z,MEASURED,"{'nuclear': 5095, 'geothermal': 0, 'biomass': 569, 'coal': 0, 'wind': 2982, 'solar': 16760, 'hydro': 1927, 'gas': 4201, 'oil': 20, 'unknown': 77, 'hydro storage': {'charge': 2259, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3780, 'imports': 2141}}",
2026-04-08T11:00:00.000Z,2026-05-10T02:37:27.454Z,MEASURED,"{'nuclear': 5092, 'geothermal': 0, 'biomass': 569, 'coal': 0, 'wind': 3785, 'solar': 17312, 'hydro': 2547, 'gas': 4043, 'oil': 16, 'unknown': 76, 'hydro storage': {'charge': 3126, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4172, 'imports': 2036}}",
2026-04-08T12:00:00.000Z,2026-05-10T02:37:38.846Z,MEASURED,"{'nuclear': 5088, 'geothermal': 0, 'biomass': 569, 'coal': 0, 'wind': 4555, 'solar': 17713, 'hydro': 2208, 'gas': 3750, 'oil': 16, 'unknown': 77, 'hydro storage': {'charge': 3421, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4671, 'imports': 1908}}",
2026-04-08T13:00:00.000Z,2026-05-10T02:39:06.451Z,MEASURED,"{'nuclear': 5088, 'geothermal': 0, 'biomass': 571, 'coal': 0, 'wind': 4810, 'solar': 17409, 'hydro': 1606, 'gas': 3788, 'oil': 16, 'unknown': 76, 'hydro storage': {'charge': 3726, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4828, 'imports': 2022}}",
2026-04-08T14:00:00.000Z,2026-05-10T02:39:08.815Z,MEASURED,"{'nuclear': 5088, 'geothermal': 0, 'biomass': 573, 'coal': 0, 'wind': 5026, 'solar': 17022, 'hydro': 1639, 'gas': 3625, 'oil': 16, 'unknown': 80, 'hydro storage': {'charge': 3681, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4858, 'imports': 1580}}",
2026-04-08T15:00:00.000Z,2026-05-10T02:37:32.856Z,MEASURED,"{'nuclear': 5093, 'geothermal': 0, 'biomass': 578, 'coal': 0, 'wind': 5114, 'solar': 15255, 'hydro': 1931, 'gas': 4219, 'oil': 16, 'unknown': 78, 'hydro storage': {'charge': 2760, 'discharge': None}, 'battery storage': {'charge': 2, 'discharge': None}, 'flows': {'exports': 4730, 'imports': 1623}}",
2026-04-08T16:00:00.000Z,2026-05-10T02:37:35.448Z,MEASURED,"{'nuclear': 5099, 'geothermal': 0, 'biomass': 584, 'coal': 0, 'wind': 4599, 'solar': 11792, 'hydro': 3101, 'gas': 5171, 'oil': 17, 'unknown': 80, 'hydro storage': {'charge': 147, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3877, 'imports': 276}}",
2026-04-08T17:00:00.000Z,2026-05-10T02:37:35.448Z,MEASURED,"{'nuclear': 5104, 'geothermal': 0, 'biomass': 603, 'coal': 0, 'wind': 3520, 'solar': 6640, 'hydro': 5136, 'gas': 7115, 'oil': 20, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2570}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2865, 'imports': 358}}",
2026-04-08T18:00:00.000Z,2026-05-23T00:12:52.149Z,MEASURED,"{'nuclear': 5113, 'geothermal': 0, 'biomass': 613, 'coal': 0, 'wind': 3474, 'solar': 1295, 'hydro': 7673, 'gas': 9760, 'oil': 20, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 3868}, 'battery storage': {'charge': None, 'discharge': 8}, 'flows': {'exports': 2681, 'imports': 958}}",
2026-04-08T19:00:00.000Z,2026-05-23T00:11:48.606Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 610, 'coal': 0, 'wind': 3112, 'solar': 78, 'hydro': 8012, 'gas': 10182, 'oil': 23, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 3900}, 'battery storage': {'charge': None, 'discharge': 5}, 'flows': {'exports': 1144, 'imports': 1357}}",
2026-04-08T20:00:00.000Z,2026-05-10T02:37:41.870Z,MEASURED,"{'nuclear': 5119, 'geothermal': 0, 'biomass': 611, 'coal': 0, 'wind': 2472, 'solar': 68, 'hydro': 7937, 'gas': 8940, 'oil': 23, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 3695}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 1142, 'imports': 1251}}",
2026-04-08T21:00:00.000Z,2026-05-10T02:39:12.134Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 618, 'coal': 0, 'wind': 2230, 'solar': 68, 'hydro': 7804, 'gas': 6547, 'oil': 23, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 3222}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1050, 'imports': 1316}}",
2026-04-08T22:00:00.000Z,2026-05-10T02:39:10.627Z,MEASURED,"{'nuclear': 5119, 'geothermal': 0, 'biomass': 623, 'coal': 0, 'wind': 2214, 'solar': 65, 'hydro': 7281, 'gas': 5700, 'oil': 21, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 2895}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 832, 'imports': 1051}}",
2026-04-08T23:00:00.000Z,2026-05-10T02:37:31.361Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 623, 'coal': 0, 'wind': 2319, 'solar': 64, 'hydro': 5958, 'gas': 5374, 'oil': 20, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2314}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 621, 'imports': 1326}}",
2026-04-09T00:00:00.000Z,2026-05-10T02:37:35.448Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 621, 'coal': 0, 'wind': 2018, 'solar': 64, 'hydro': 5319, 'gas': 4428, 'oil': 20, 'unknown': 77, 'hydro storage': {'charge': None, 'discharge': 2279}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 457, 'imports': 2182}}",
2026-04-09T01:00:00.000Z,2026-05-10T02:37:35.448Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 618, 'coal': 0, 'wind': 2053, 'solar': 64, 'hydro': 5303, 'gas': 4241, 'oil': 22, 'unknown': 75, 'hydro storage': {'charge': None, 'discharge': 2074}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 398, 'imports': 2244}}",
2026-04-09T02:00:00.000Z,2026-05-10T02:37:32.856Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 618, 'coal': 0, 'wind': 2375, 'solar': 64, 'hydro': 4911, 'gas': 4159, 'oil': 21, 'unknown': 73, 'hydro storage': {'charge': None, 'discharge': 1875}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 323, 'imports': 2204}}",
2026-04-09T03:00:00.000Z,2026-05-10T02:37:38.846Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 620, 'coal': 0, 'wind': 2358, 'solar': 17, 'hydro': 4649, 'gas': 4725, 'oil': 22, 'unknown': 75, 'hydro storage': {'charge': None, 'discharge': 1921}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 194, 'imports': 2496}}",
2026-04-09T04:00:00.000Z,2026-05-10T02:39:01.404Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 611, 'coal': 0, 'wind': 2569, 'solar': 19, 'hydro': 6680, 'gas': 6395, 'oil': 23, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 2534}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 779, 'imports': 1907}}",
2026-04-09T05:00:00.000Z,2026-05-23T00:12:17.719Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 620, 'coal': 0, 'wind': 2890, 'solar': 106, 'hydro': 7771, 'gas': 9437, 'oil': 24, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 2318}, 'battery storage': {'charge': None, 'discharge': 12}, 'flows': {'exports': 2772, 'imports': 2616}}",
2026-04-09T06:00:00.000Z,2026-05-10T02:39:01.404Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 622, 'coal': 0, 'wind': 3068, 'solar': 2625, 'hydro': 7100, 'gas': 8191, 'oil': 24, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 2042}, 'battery storage': {'charge': None, 'discharge': 2}, 'flows': {'exports': 1816, 'imports': 2412}}",
2026-04-09T07:00:00.000Z,2026-05-10T02:37:38.846Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 624, 'coal': 0, 'wind': 3096, 'solar': 10479, 'hydro': 4267, 'gas': 5368, 'oil': 24, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 779}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 1233, 'imports': 1002}}",
2026-04-09T08:00:00.000Z,2026-04-10T09:26:34.752Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 614, 'coal': 0, 'wind': 2263, 'solar': 16882, 'hydro': 2361, 'gas': 4109, 'oil': 20, 'unknown': 73, 'hydro storage': {'charge': 1313, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2879, 'imports': 1621}}",
2026-04-09T09:00:00.000Z,2026-04-10T10:26:09.207Z,MEASURED,"{'nuclear': 5117, 'geothermal': 0, 'biomass': 611, 'coal': 0, 'wind': 2234, 'solar': 19717, 'hydro': 1921, 'gas': 3600, 'oil': 16, 'unknown': 68, 'hydro storage': {'charge': 3119, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4461, 'imports': 2017}}",
2026-04-09T10:00:00.000Z,2026-04-10T11:26:13.578Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 607, 'coal': 0, 'wind': 2752, 'solar': 20262, 'hydro': 1672, 'gas': 3589, 'oil': 16, 'unknown': 70, 'hydro storage': {'charge': 3742, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4451, 'imports': 1266}}",
2026-04-09T11:00:00.000Z,2026-04-10T12:25:32.746Z,MEASURED,"{'nuclear': 5112, 'geothermal': 0, 'biomass': 589, 'coal': 0, 'wind': 2758, 'solar': 19867, 'hydro': 1631, 'gas': 3569, 'oil': 16, 'unknown': 72, 'hydro storage': {'charge': 3797, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4280, 'imports': 1349}}",
2026-04-09T12:00:00.000Z,2026-04-10T13:26:32.986Z,MEASURED,"{'nuclear': 5112, 'geothermal': 0, 'biomass': 571, 'coal': 0, 'wind': 3077, 'solar': 19518, 'hydro': 1678, 'gas': 3517, 'oil': 16, 'unknown': 72, 'hydro storage': {'charge': 3778, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3733, 'imports': 415}}",
2026-04-09T13:00:00.000Z,2026-04-10T13:41:10.614Z,MEASURED,"{'nuclear': 5108, 'geothermal': 0, 'biomass': 547, 'coal': 0, 'wind': 3450, 'solar': 19233, 'hydro': 1608, 'gas': 3384, 'oil': 16, 'unknown': 69, 'hydro storage': {'charge': 3777, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4011, 'imports': 31}}",
2026-04-09T14:00:00.000Z,2026-04-09T16:24:43.222Z,MEASURED,"{'nuclear': 5112, 'geothermal': 0, 'biomass': 549, 'coal': 0, 'wind': 3189, 'solar': 19490, 'hydro': 1602, 'gas': 3474, 'oil': 16, 'unknown': 72, 'hydro storage': {'charge': 3769, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4552, 'imports': 0}}",
2026-04-09T15:00:00.000Z,2026-04-10T16:24:58.988Z,MEASURED,"{'nuclear': 5112, 'geothermal': 0, 'biomass': 550, 'coal': 0, 'wind': 3576, 'solar': 18606, 'hydro': 1630, 'gas': 3513, 'oil': 17, 'unknown': 72, 'hydro storage': {'charge': 3589, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3824, 'imports': 358}}",
2026-04-09T16:00:00.000Z,2026-04-09T18:25:13.360Z,MEASURED,"{'nuclear': 5113, 'geothermal': 0, 'biomass': 520, 'coal': 0, 'wind': 5372, 'solar': 16906, 'hydro': 1991, 'gas': 3797, 'oil': 20, 'unknown': 73, 'hydro storage': {'charge': 2832, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4179, 'imports': 0}}",
2026-04-09T17:00:00.000Z,2026-05-23T00:11:40.665Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 508, 'coal': 0, 'wind': 6515, 'solar': 8688, 'hydro': 3299, 'gas': 4562, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 955}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 2638, 'imports': 219}}",
2026-04-09T18:00:00.000Z,2026-05-23T00:13:26.148Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 507, 'coal': 0, 'wind': 7678, 'solar': 1571, 'hydro': 5175, 'gas': 5674, 'oil': 20, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 3178}, 'battery storage': {'charge': None, 'discharge': 13}, 'flows': {'exports': 1269, 'imports': 1707}}",
2026-04-09T19:00:00.000Z,2026-05-23T00:12:25.165Z,MEASURED,"{'nuclear': 5119, 'geothermal': 0, 'biomass': 517, 'coal': 0, 'wind': 9038, 'solar': 332, 'hydro': 6094, 'gas': 5256, 'oil': 22, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 3243}, 'battery storage': {'charge': None, 'discharge': 14}, 'flows': {'exports': 1080, 'imports': 2861}}",
2026-04-09T20:00:00.000Z,2026-05-23T00:13:36.244Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 517, 'coal': 0, 'wind': 9906, 'solar': 248, 'hydro': 4550, 'gas': 3940, 'oil': 21, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 2630}, 'battery storage': {'charge': None, 'discharge': 4}, 'flows': {'exports': 1093, 'imports': 2812}}",
2026-04-09T21:00:00.000Z,2026-04-11T08:40:44.408Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 508, 'coal': 0, 'wind': 9794, 'solar': 210, 'hydro': 3989, 'gas': 3484, 'oil': 21, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 1701}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 946, 'imports': 2143}}",
2026-04-09T22:00:00.000Z,2026-04-10T23:25:47.940Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 475, 'coal': 0, 'wind': 9851, 'solar': 193, 'hydro': 3530, 'gas': 3333, 'oil': 18, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 704}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1126, 'imports': 1802}}",
2026-04-09T23:00:00.000Z,2026-04-17T00:39:05.878Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 485, 'coal': 0, 'wind': 9936, 'solar': 188, 'hydro': 3063, 'gas': 3218, 'oil': 18, 'unknown': 82, 'hydro storage': {'charge': 587, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 952, 'imports': 1954}}",
