datetime,updatedAt,estimationMethod,mix,isEstimated
2026-04-02T22:00:00.000Z,2026-05-07T15:43:41.747Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5003.33, 'coal': 12332.73, 'wind': 10681.03, 'solar': 0.01, 'hydro': 1135.2, 'gas': 8685.53, 'oil': 289.13, 'unknown': 291.6, 'hydro storage': {'charge': None, 'discharge': 279.21}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4499, 'imports': 7646}}",
2026-04-02T23:00:00.000Z,2026-05-23T00:13:31.390Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4955.91, 'coal': 11741.34, 'wind': 11288.56, 'solar': 0, 'hydro': 1108.15, 'gas': 8139.19, 'oil': 289.08, 'unknown': 300.51, 'hydro storage': {'charge': 336.76, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4406, 'imports': 7249}}",
2026-04-03T00:00:00.000Z,2026-05-07T15:43:48.461Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4915.95, 'coal': 10962.36, 'wind': 11737.67, 'solar': 0, 'hydro': 1095.34, 'gas': 7406.83, 'oil': 289.05, 'unknown': 293.58, 'hydro storage': {'charge': 645.25, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4277, 'imports': 7481}}",
2026-04-03T01:00:00.000Z,2026-05-23T00:12:29.759Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4917.44, 'coal': 10851.25, 'wind': 11241.86, 'solar': 0, 'hydro': 1086.86, 'gas': 7025.47, 'oil': 289.01, 'unknown': 296.08, 'hydro storage': {'charge': 358.94, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3856, 'imports': 7715}}",
2026-04-03T02:00:00.000Z,2026-05-23T00:12:43.823Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4969.76, 'coal': 10481.3, 'wind': 10658.12, 'solar': 0, 'hydro': 1083.3, 'gas': 7456.24, 'oil': 289.01, 'unknown': 296.95, 'hydro storage': {'charge': 107.51, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4100, 'imports': 8087}}",
2026-04-03T03:00:00.000Z,2026-05-23T00:11:40.665Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5047.63, 'coal': 10687, 'wind': 10282.76, 'solar': 0, 'hydro': 1062.86, 'gas': 7556.26, 'oil': 289.05, 'unknown': 301.36, 'hydro storage': {'charge': 46.11, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4267, 'imports': 8046}}",
2026-04-03T04:00:00.000Z,2026-05-07T15:43:12.224Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5189.59, 'coal': 10740.39, 'wind': 9990.87, 'solar': 18.56, 'hydro': 1087.91, 'gas': 7710.35, 'oil': 289.05, 'unknown': 302.57, 'hydro storage': {'charge': None, 'discharge': 409.6}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5050, 'imports': 8403}}",
2026-04-03T05:00:00.000Z,2026-05-23T00:13:15.469Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5365.41, 'coal': 10798.52, 'wind': 9603.31, 'solar': 2090.5, 'hydro': 1095.69, 'gas': 8204.73, 'oil': 289.01, 'unknown': 303.12, 'hydro storage': {'charge': None, 'discharge': 1298.72}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6376, 'imports': 7962}}",
2026-04-03T06:00:00.000Z,2026-05-23T00:12:29.759Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5335.92, 'coal': 10393.21, 'wind': 9600.74, 'solar': 8533.53, 'hydro': 1119.88, 'gas': 7620.39, 'oil': 289.05, 'unknown': 302.49, 'hydro storage': {'charge': None, 'discharge': 553.42}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6353, 'imports': 5556}}",
2026-04-03T07:00:00.000Z,2026-05-23T00:12:36.892Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5217.55, 'coal': 9426.92, 'wind': 9534.7, 'solar': 17491.6, 'hydro': 1176.84, 'gas': 5770.33, 'oil': 289.16, 'unknown': 300.97, 'hydro storage': {'charge': None, 'discharge': 1260.7}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7631, 'imports': 2868}}",
2026-04-03T08:00:00.000Z,2026-05-07T15:43:29.515Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5064.81, 'coal': 5802.63, 'wind': 12994.87, 'solar': 24697.97, 'hydro': 1172.16, 'gas': 4273.75, 'oil': 289.48, 'unknown': 274.15, 'hydro storage': {'charge': 601.11, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7705, 'imports': 1942}}",
2026-04-03T09:00:00.000Z,2026-05-07T15:43:59.467Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4961.01, 'coal': 3634.35, 'wind': 15548.97, 'solar': 30160.98, 'hydro': 1217.59, 'gas': 2873.15, 'oil': 289.21, 'unknown': 244.19, 'hydro storage': {'charge': 4081.16, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8168, 'imports': 3403}}",
2026-04-03T10:00:00.000Z,2026-05-04T02:46:33.356Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4883.12, 'coal': 3219.27, 'wind': 14961.79, 'solar': 33436.67, 'hydro': 1258.29, 'gas': 2711.92, 'oil': 289.24, 'unknown': 236.83, 'hydro storage': {'charge': 5825.05, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8984, 'imports': 2746}}",
2026-04-03T11:00:00.000Z,2026-04-12T00:41:07.756Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4894, 'coal': 3140.04, 'wind': 13566.09, 'solar': 34905.26, 'hydro': 1252.3, 'gas': 2662.94, 'oil': 289.05, 'unknown': 237.29, 'hydro storage': {'charge': 5705.71, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10332, 'imports': 1727}}",
2026-04-03T12:00:00.000Z,2026-04-12T00:41:07.756Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4900.56, 'coal': 3045.26, 'wind': 13137.25, 'solar': 34062.47, 'hydro': 1233.61, 'gas': 2673.71, 'oil': 289.3, 'unknown': 237.32, 'hydro storage': {'charge': 5577.1, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10591, 'imports': 476}}",
2026-04-03T13:00:00.000Z,2026-04-12T00:41:07.756Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4932.46, 'coal': 2883.69, 'wind': 15233.7, 'solar': 31158.41, 'hydro': 1212.5, 'gas': 2655.99, 'oil': 289.05, 'unknown': 237.18, 'hydro storage': {'charge': 5584.27, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11472, 'imports': 715}}",
2026-04-03T14:00:00.000Z,2026-05-03T02:37:08.135Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5027.04, 'coal': 2959.65, 'wind': 20858.54, 'solar': 24300.68, 'hydro': 1296.48, 'gas': 2746.31, 'oil': 289.27, 'unknown': 237.15, 'hydro storage': {'charge': 5278.85, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11392, 'imports': 1835}}",
2026-04-03T15:00:00.000Z,2026-05-07T15:44:04.789Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5158.68, 'coal': 3082.68, 'wind': 26345.37, 'solar': 14806.31, 'hydro': 1288.03, 'gas': 2974.48, 'oil': 289.51, 'unknown': 236.96, 'hydro storage': {'charge': 2579.29, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 9878, 'imports': 2946}}",
2026-04-03T16:00:00.000Z,2026-05-23T00:13:13.900Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5385.38, 'coal': 3505.37, 'wind': 28090.22, 'solar': 5604.36, 'hydro': 1246.61, 'gas': 3647.44, 'oil': 289.08, 'unknown': 237.04, 'hydro storage': {'charge': None, 'discharge': 4250.85}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 9622, 'imports': 4142}}",
2026-04-03T17:00:00.000Z,2026-05-23T00:11:55.625Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5457.3, 'coal': 4447.02, 'wind': 28482.98, 'solar': 677.75, 'hydro': 1302.62, 'gas': 3928.19, 'oil': 289.01, 'unknown': 258.28, 'hydro storage': {'charge': None, 'discharge': 5733.09}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8642, 'imports': 4646}}",
2026-04-03T18:00:00.000Z,2026-05-23T00:13:07.396Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5416.86, 'coal': 4317.95, 'wind': 32513.36, 'solar': 5.67, 'hydro': 1201.76, 'gas': 3959.39, 'oil': 289.01, 'unknown': 261.31, 'hydro storage': {'charge': None, 'discharge': 5000.55}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 9213, 'imports': 3806}}",
2026-04-03T19:00:00.000Z,2026-05-23T00:12:23.580Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5322.28, 'coal': 3811.41, 'wind': 37791.62, 'solar': 0.21, 'hydro': 1038.39, 'gas': 3614.26, 'oil': 289.08, 'unknown': 241.65, 'hydro storage': {'charge': None, 'discharge': 2338.2}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10875, 'imports': 3287}}",
2026-04-03T20:00:00.000Z,2026-05-23T00:12:29.759Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5185.17, 'coal': 3755.67, 'wind': 40500.69, 'solar': 0.02, 'hydro': 1119.16, 'gas': 3541.8, 'oil': 289.16, 'unknown': 238.88, 'hydro storage': {'charge': None, 'discharge': 169.17}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11657, 'imports': 2487}}",
2026-04-03T21:00:00.000Z,2026-05-07T15:43:35.963Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5066.64, 'coal': 3810.37, 'wind': 42525.75, 'solar': 0.02, 'hydro': 1056.04, 'gas': 3314.83, 'oil': 289.05, 'unknown': 237.12, 'hydro storage': {'charge': 2603.06, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11533, 'imports': 2242}}",
2026-04-03T22:00:00.000Z,2026-05-07T15:44:09.719Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4966.88, 'coal': 3865.86, 'wind': 44982.22, 'solar': 0.02, 'hydro': 1142, 'gas': 3165.25, 'oil': 290.01, 'unknown': 233.97, 'hydro storage': {'charge': 2876.16, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 14432, 'imports': 571}}",
2026-04-03T23:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4909.12, 'coal': 3871, 'wind': 45434.7, 'solar': 0, 'hydro': 1135.94, 'gas': 3089.22, 'oil': 289.82, 'unknown': 239.29, 'hydro storage': {'charge': 3764.23, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 15296, 'imports': 232}}",
2026-04-04T00:00:00.000Z,2026-05-05T02:44:41.945Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4912.29, 'coal': 3661.95, 'wind': 45308.46, 'solar': 0, 'hydro': 1155.09, 'gas': 3032.3, 'oil': 289.88, 'unknown': 239.27, 'hydro storage': {'charge': 4020.73, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 15768, 'imports': 123}}",
2026-04-04T01:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4919.89, 'coal': 3422.64, 'wind': 44846.47, 'solar': 0, 'hydro': 1057.24, 'gas': 2954.42, 'oil': 289.78, 'unknown': 239.03, 'hydro storage': {'charge': 4890.83, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 14529, 'imports': 414}}",
2026-04-04T02:00:00.000Z,2026-05-05T02:44:41.945Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4959.51, 'coal': 3533.34, 'wind': 43639.88, 'solar': 0, 'hydro': 1102.54, 'gas': 3143.15, 'oil': 289.78, 'unknown': 239.19, 'hydro storage': {'charge': 4957.51, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 13634, 'imports': 701}}",
2026-04-04T03:00:00.000Z,2026-05-05T02:44:41.945Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5027.83, 'coal': 3705.15, 'wind': 42187.7, 'solar': 0, 'hydro': 1070.24, 'gas': 3301.53, 'oil': 289.82, 'unknown': 239.29, 'hydro storage': {'charge': 3292.83, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 12704, 'imports': 831}}",
2026-04-04T04:00:00.000Z,2026-05-07T15:43:00.565Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5194.99, 'coal': 4148.91, 'wind': 40601.55, 'solar': 16.41, 'hydro': 1026.37, 'gas': 3770.27, 'oil': 289.78, 'unknown': 239.22, 'hydro storage': {'charge': 1567.58, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 12173, 'imports': 885}}",
2026-04-04T05:00:00.000Z,2026-05-07T15:43:00.565Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5304.68, 'coal': 4513.91, 'wind': 36789.3, 'solar': 1259.2, 'hydro': 1148.82, 'gas': 3959.2, 'oil': 289.78, 'unknown': 239.24, 'hydro storage': {'charge': None, 'discharge': 68.36}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11321, 'imports': 1581}}",
2026-04-04T06:00:00.000Z,2026-05-23T00:11:59.299Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5318.28, 'coal': 4424.8, 'wind': 33850.26, 'solar': 5422.96, 'hydro': 1140.27, 'gas': 3997.75, 'oil': 290.15, 'unknown': 239.48, 'hydro storage': {'charge': None, 'discharge': 530.96}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 9406, 'imports': 782}}",
2026-04-04T07:00:00.000Z,2026-05-17T00:12:51.510Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5241.52, 'coal': 4027.01, 'wind': 31220.18, 'solar': 11074.25, 'hydro': 1192.59, 'gas': 3630.01, 'oil': 290.32, 'unknown': 239.38, 'hydro storage': {'charge': 972.86, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7440, 'imports': 670}}",
2026-04-04T08:00:00.000Z,2026-05-17T00:13:29.584Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5091.18, 'coal': 3775.12, 'wind': 28897.36, 'solar': 17664.87, 'hydro': 1107.6, 'gas': 3427.48, 'oil': 289.93, 'unknown': 239.25, 'hydro storage': {'charge': 3119.9, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7683, 'imports': 910}}",
2026-04-04T09:00:00.000Z,2026-05-17T00:12:17.559Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5007.68, 'coal': 3683.46, 'wind': 25805.22, 'solar': 22645.16, 'hydro': 1145.82, 'gas': 3506.58, 'oil': 290.13, 'unknown': 238.46, 'hydro storage': {'charge': 4054.92, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 7675, 'imports': 1513}}",
2026-04-04T10:00:00.000Z,2026-05-17T00:13:08.595Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4936.21, 'coal': 2959.35, 'wind': 24673.01, 'solar': 26285.82, 'hydro': 1197.58, 'gas': 3073.65, 'oil': 290.23, 'unknown': 238.25, 'hydro storage': {'charge': 4217, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8524, 'imports': 1333}}",
2026-04-04T11:00:00.000Z,2026-05-17T00:12:23.394Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4914.22, 'coal': 2732.6, 'wind': 24881.47, 'solar': 26778.46, 'hydro': 1112.28, 'gas': 2603.48, 'oil': 289.78, 'unknown': 238.26, 'hydro storage': {'charge': 4675.02, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 9778, 'imports': 1058}}",
2026-04-04T12:00:00.000Z,2026-05-17T00:13:00.864Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4921.09, 'coal': 2582.13, 'wind': 25231.48, 'solar': 25292.52, 'hydro': 1092.6, 'gas': 2518.11, 'oil': 289.98, 'unknown': 237.97, 'hydro storage': {'charge': 4704.04, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10231, 'imports': 1474}}",
2026-04-04T13:00:00.000Z,2026-05-17T00:12:07.450Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4936.98, 'coal': 2590.41, 'wind': 23679.65, 'solar': 22807.92, 'hydro': 1157.57, 'gas': 2482.86, 'oil': 289.95, 'unknown': 238, 'hydro storage': {'charge': 4491.96, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 9853, 'imports': 2833}}",
2026-04-04T14:00:00.000Z,2026-05-17T00:12:45.727Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5053.86, 'coal': 2661.39, 'wind': 21903.92, 'solar': 18011.86, 'hydro': 1156.21, 'gas': 2521.11, 'oil': 290.2, 'unknown': 237.54, 'hydro storage': {'charge': 2408.65, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6864, 'imports': 3765}}",
2026-04-04T15:00:00.000Z,2026-05-23T00:12:06.587Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5303.05, 'coal': 2842.77, 'wind': 18759.38, 'solar': 11774.48, 'hydro': 1128.16, 'gas': 2649.79, 'oil': 290.67, 'unknown': 237.02, 'hydro storage': {'charge': None, 'discharge': 1643.93}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4509, 'imports': 5752}}",
2026-04-04T16:00:00.000Z,2026-05-23T00:11:23.075Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5485.9, 'coal': 3870.41, 'wind': 14983.08, 'solar': 5271.05, 'hydro': 1220.17, 'gas': 3360.99, 'oil': 290.1, 'unknown': 240.91, 'hydro storage': {'charge': None, 'discharge': 5602.88}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2092, 'imports': 7592}}",
2026-04-04T17:00:00.000Z,2026-05-23T00:11:53.115Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5541.75, 'coal': 4806.03, 'wind': 12661.94, 'solar': 936.56, 'hydro': 1336.4, 'gas': 3728.15, 'oil': 289.82, 'unknown': 267.62, 'hydro storage': {'charge': None, 'discharge': 6098.5}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1074, 'imports': 11085}}",
2026-04-04T18:00:00.000Z,2026-05-23T00:12:52.149Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5522.01, 'coal': 4881.61, 'wind': 14518.19, 'solar': 9.73, 'hydro': 1326.65, 'gas': 4355.9, 'oil': 289.82, 'unknown': 292.49, 'hydro storage': {'charge': None, 'discharge': 5726.73}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1722, 'imports': 10089}}",
2026-04-04T19:00:00.000Z,2026-05-23T00:12:45.205Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5465.36, 'coal': 5079.31, 'wind': 19481.48, 'solar': 1.04, 'hydro': 1356.76, 'gas': 3930.9, 'oil': 289.82, 'unknown': 286.63, 'hydro storage': {'charge': None, 'discharge': 5441.59}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4034, 'imports': 7090}}",
2026-04-04T20:00:00.000Z,2026-05-23T00:12:11.749Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5297.55, 'coal': 4214.45, 'wind': 25550.7, 'solar': 0.05, 'hydro': 1171.89, 'gas': 3859.63, 'oil': 290, 'unknown': 255.8, 'hydro storage': {'charge': None, 'discharge': 4455.02}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6723, 'imports': 5424}}",
2026-04-04T21:00:00.000Z,2026-05-23T00:11:29.886Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5132.71, 'coal': 3586.01, 'wind': 30451.97, 'solar': 0.05, 'hydro': 1130.71, 'gas': 3200.69, 'oil': 289.95, 'unknown': 238.1, 'hydro storage': {'charge': None, 'discharge': 2399.2}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 8723, 'imports': 4644}}",
2026-04-04T22:00:00.000Z,2026-05-23T00:11:59.299Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4946.87, 'coal': 3385.12, 'wind': 34830.75, 'solar': 0.04, 'hydro': 1089.12, 'gas': 2768.08, 'oil': 289.31, 'unknown': 237.75, 'hydro storage': {'charge': None, 'discharge': 801.86}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11167, 'imports': 3583}}",
2026-04-04T23:00:00.000Z,2026-05-23T00:11:31.397Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4913.46, 'coal': 3280.87, 'wind': 35383.92, 'solar': 0.01, 'hydro': 1091.76, 'gas': 2505.84, 'oil': 289.08, 'unknown': 237.83, 'hydro storage': {'charge': None, 'discharge': 137.45}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11747, 'imports': 2776}}",
2026-04-05T00:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4856.65, 'coal': 3108.04, 'wind': 35490.13, 'solar': 0, 'hydro': 1078.62, 'gas': 2474.29, 'oil': 289.21, 'unknown': 237.8, 'hydro storage': {'charge': 1024.8, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11318, 'imports': 3153}}",
2026-04-05T01:00:00.000Z,2026-05-05T02:44:41.945Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4847.54, 'coal': 3095.15, 'wind': 35804.09, 'solar': 0, 'hydro': 1074.19, 'gas': 2466.44, 'oil': 289.05, 'unknown': 237.78, 'hydro storage': {'charge': 1627.6, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10806, 'imports': 2501}}",
2026-04-05T02:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4882.88, 'coal': 3105.52, 'wind': 36694.19, 'solar': 0, 'hydro': 1099.08, 'gas': 2505.33, 'oil': 289.05, 'unknown': 237.82, 'hydro storage': {'charge': 1924.82, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11788, 'imports': 2882}}",
2026-04-05T03:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4957.33, 'coal': 3083.13, 'wind': 37665.37, 'solar': 0, 'hydro': 1090.6, 'gas': 2499.52, 'oil': 289.01, 'unknown': 237.84, 'hydro storage': {'charge': 2122.3, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11868, 'imports': 2943}}",
2026-04-05T04:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5155.98, 'coal': 3101.95, 'wind': 39788.62, 'solar': 71.97, 'hydro': 1182.71, 'gas': 2527.95, 'oil': 289.05, 'unknown': 237.7, 'hydro storage': {'charge': 1878.55, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 12543, 'imports': 1436}}",
2026-04-05T05:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5271.55, 'coal': 3127.13, 'wind': 39778.84, 'solar': 2866.8, 'hydro': 1201.39, 'gas': 2573.38, 'oil': 289.05, 'unknown': 237.8, 'hydro storage': {'charge': 1818.39, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 11854, 'imports': 270}}",
2026-04-05T06:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5260.53, 'coal': 2798.74, 'wind': 38740.6, 'solar': 9630.36, 'hydro': 1202.06, 'gas': 2414.68, 'oil': 289.26, 'unknown': 237.85, 'hydro storage': {'charge': 2102.77, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 13557, 'imports': 0}}",
2026-04-05T07:00:00.000Z,2026-05-05T02:44:41.945Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 5149.08, 'coal': 2877.45, 'wind': 34944.3, 'solar': 17948.02, 'hydro': 1093.05, 'gas': 2314.16, 'oil': 289.16, 'unknown': 237.53, 'hydro storage': {'charge': 3340.84, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 13627, 'imports': 375}}",
2026-04-05T08:00:00.000Z,2026-05-05T02:44:27.490Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4973.14, 'coal': 3056.79, 'wind': 25290.43, 'solar': 24590.65, 'hydro': 1148.22, 'gas': 2406.96, 'oil': 289.43, 'unknown': 237.48, 'hydro storage': {'charge': 4580.67, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10501, 'imports': 2124}}",
2026-04-05T09:00:00.000Z,2026-05-17T00:12:34.945Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4682.36, 'coal': 3020.29, 'wind': 19317.57, 'solar': 29736.5, 'hydro': 1148.65, 'gas': 2432.57, 'oil': 289.23, 'unknown': 237.59, 'hydro storage': {'charge': 4996.73, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 10037, 'imports': 2594}}",
2026-04-05T10:00:00.000Z,2026-05-17T00:12:27.221Z,MEASURED,"{'nuclear': None, 'geothermal': 20.29, 'biomass': 4566.97, 'coal': 2980.49, 'wind': 13806.13, 'solar': 32520.79, 'hydro': 1166.95, 'gas': 2401.58, 'oil': 289.36, 'unknown': 237.58, 'hydro storage': {'charge': 5296.23, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 9598, 'imports': 2074}}",
